annotation_id,image_id,file_path,asset_id,asset_type,component,defect_type,severity_label,x,y,width,height,area,coco_image_id,coco_annotation_id
REAL-BRIDGE-IMG-0048-ANN-002,REAL-BRIDGE-IMG-0048,data/bridge_image/103_23ae5661-0217-4cd0-a417-17f2359287e5_jpg.rf.E6YEfCaumimepoPNTE1L.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,98,956,88,178,15664,48,95
REAL-BRIDGE-IMG-0048-ANN-003,REAL-BRIDGE-IMG-0048,data/bridge_image/103_23ae5661-0217-4cd0-a417-17f2359287e5_jpg.rf.E6YEfCaumimepoPNTE1L.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,640,992,34,40,1360,48,96
REAL-BRIDGE-IMG-0048-ANN-004,REAL-BRIDGE-IMG-0048,data/bridge_image/103_23ae5661-0217-4cd0-a417-17f2359287e5_jpg.rf.E6YEfCaumimepoPNTE1L.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1036,986,664,174,115536,48,97
REAL-BRIDGE-IMG-0048-ANN-005,REAL-BRIDGE-IMG-0048,data/bridge_image/103_23ae5661-0217-4cd0-a417-17f2359287e5_jpg.rf.E6YEfCaumimepoPNTE1L.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,772,986,204,44,8976,48,98
REAL-BRIDGE-IMG-0049-ANN-001,REAL-BRIDGE-IMG-0049,data/bridge_image/Image_-377-_jpg.rf.6kduPaLvQPtYfIe9YstJ.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,2.5,4.5,248,189,46872,49,99
REAL-BRIDGE-IMG-0050-ANN-001,REAL-BRIDGE-IMG-0050,data/bridge_image/3009.rf.WuMLJNKiPOoH13aZZ761.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,250,2,62,412,25544,50,100
REAL-BRIDGE-IMG-0051-ANN-001,REAL-BRIDGE-IMG-0051,data/bridge_image/Image_-731-_jpg.rf.GapTNIj5GvPRuMIq995S.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,171,202,264,68,17952,51,101
REAL-BRIDGE-IMG-0051-ANN-002,REAL-BRIDGE-IMG-0051,data/bridge_image/Image_-731-_jpg.rf.GapTNIj5GvPRuMIq995S.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,1,210.5,174,149,25926,51,102
REAL-BRIDGE-IMG-0051-ANN-003,REAL-BRIDGE-IMG-0051,data/bridge_image/Image_-731-_jpg.rf.GapTNIj5GvPRuMIq995S.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,272.5,253.5,95,194,18430,51,103
REAL-BRIDGE-IMG-0052-ANN-001,REAL-BRIDGE-IMG-0052,data/bridge_image/2051.rf.F95Yd4Vwz0OcdHGqHsHf.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,185.5,0,85,415,35275,52,104
REAL-BRIDGE-IMG-0053-ANN-001,REAL-BRIDGE-IMG-0053,data/bridge_image/Image_-355-_jpg.rf.CFXfrgMV9BMjF6SLNEgi.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,169.5,0,76,255,19380,53,105
REAL-BRIDGE-IMG-0053-ANN-002,REAL-BRIDGE-IMG-0053,data/bridge_image/Image_-355-_jpg.rf.CFXfrgMV9BMjF6SLNEgi.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,0,123.5,221,98,21658,53,106
REAL-BRIDGE-IMG-0054-ANN-001,REAL-BRIDGE-IMG-0054,data/bridge_image/1629.rf.AXj2dBQivChymZt3F9o7.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,194.5,339.5,19,75,1425,54,107
REAL-BRIDGE-IMG-0054-ANN-002,REAL-BRIDGE-IMG-0054,data/bridge_image/1629.rf.AXj2dBQivChymZt3F9o7.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,157.5,97,20,271,5420,54,108
REAL-BRIDGE-IMG-0055-ANN-001,REAL-BRIDGE-IMG-0055,data/bridge_image/Image_-384-_jpg.rf.Xwzhh9s7nbP95J2oDDOr.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,3.5,92.5,155,161,24955,55,109
REAL-BRIDGE-IMG-0056-ANN-001,REAL-BRIDGE-IMG-0056,data/bridge_image/Image_-706-_jpg.rf.KAOfolS5xqDx8c5g2U52.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,219.5,0,118,332,39176,56,110
REAL-BRIDGE-IMG-0057-ANN-001,REAL-BRIDGE-IMG-0057,data/bridge_image/3195.rf.G2SOemOkePClOByBnRvG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,279,293.5,56,120,6720,57,111
REAL-BRIDGE-IMG-0057-ANN-002,REAL-BRIDGE-IMG-0057,data/bridge_image/3195.rf.G2SOemOkePClOByBnRvG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,245.5,178.5,17,32,544,57,112
REAL-BRIDGE-IMG-0058-ANN-001,REAL-BRIDGE-IMG-0058,data/bridge_image/Image_-698-_jpg.rf.Fo7ljaBSiRn8un0L6mfP.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,7.5,262.5,440,80,35200,58,113
REAL-BRIDGE-IMG-0059-ANN-001,REAL-BRIDGE-IMG-0059,data/bridge_image/exposure-86-_jpg.rf.S4RjDI4x3vOIcWyXNu3a.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,239,133,25,95,2375,59,114
REAL-BRIDGE-IMG-0060-ANN-001,REAL-BRIDGE-IMG-0060,data/bridge_image/3042.rf.B5hGWOrneZ6uY0mraJw9.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,213.5,4.5,31,407,12617,60,115
REAL-BRIDGE-IMG-0061-ANN-001,REAL-BRIDGE-IMG-0061,data/bridge_image/3529.rf.I8L5EUJFDVY4ogg6IkdZ.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,281.5,0,53,416,22048,61,116
REAL-BRIDGE-IMG-0062-ANN-001,REAL-BRIDGE-IMG-0062,data/bridge_image/3531.rf.IG4snrFuQs7YTViUQwNX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,193,0,44,415,18260,62,117
REAL-BRIDGE-IMG-0063-ANN-001,REAL-BRIDGE-IMG-0063,data/bridge_image/104_7e3e2076-2eb9-441e-bf80-dbd0132845ff_jpg.rf.CN9ObZVwadqpslCDwVWr.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1202,614,108,370,39960,63,118
REAL-BRIDGE-IMG-0063-ANN-002,REAL-BRIDGE-IMG-0063,data/bridge_image/104_7e3e2076-2eb9-441e-bf80-dbd0132845ff_jpg.rf.CN9ObZVwadqpslCDwVWr.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,490,340,152,112,17024,63,119
REAL-BRIDGE-IMG-0063-ANN-003,REAL-BRIDGE-IMG-0063,data/bridge_image/104_7e3e2076-2eb9-441e-bf80-dbd0132845ff_jpg.rf.CN9ObZVwadqpslCDwVWr.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,622,136,48,100,4800,63,120
REAL-BRIDGE-IMG-0063-ANN-004,REAL-BRIDGE-IMG-0063,data/bridge_image/104_7e3e2076-2eb9-441e-bf80-dbd0132845ff_jpg.rf.CN9ObZVwadqpslCDwVWr.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1796,1336,60,74,4440,63,121
REAL-BRIDGE-IMG-0064-ANN-001,REAL-BRIDGE-IMG-0064,data/bridge_image/104_9badd1d8-6d10-423b-9728-87537c5904aa_jpg.rf.CNR2YeUzqy4qP6m3sNgL.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1190,554,1370,496,679520,64,122
REAL-BRIDGE-IMG-0065-ANN-001,REAL-BRIDGE-IMG-0065,data/bridge_image/104_8e3c225f-b9fa-4716-a6a0-d23c045b2817_jpg.rf.SBvA2zJ1HgbTV7aD9mkt.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1206,330,106,474,50244,65,123
REAL-BRIDGE-IMG-0066-ANN-001,REAL-BRIDGE-IMG-0066,data/bridge_image/Image_-675-_jpg.rf.LfHgjNTeIu3RSohtPOBK.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,132.5,32.5,393,374,146982,66,124
REAL-BRIDGE-IMG-0067-ANN-001,REAL-BRIDGE-IMG-0067,data/bridge_image/Image_-303-_jpg.rf.KMccgyPWyiS7o45gMvR8.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,0,0,768,768,589824,67,125
REAL-BRIDGE-IMG-0068-ANN-001,REAL-BRIDGE-IMG-0068,data/bridge_image/Image_-239-_jpg.rf.CKh7C74GEElsonZsZjav.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,70,9,698,759,529782,68,126
REAL-BRIDGE-IMG-0069-ANN-001,REAL-BRIDGE-IMG-0069,data/bridge_image/103_9aeaee64-ee38-4ee9-8fde-f03789fa6cba_jpg.rf.AnITSgWyFdiujFJFnnTd.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,360,814,268,296,79328,69,127
REAL-BRIDGE-IMG-0070-ANN-001,REAL-BRIDGE-IMG-0070,data/bridge_image/3241.rf.bwJWTtIVbjQ5KNEGmgnQ.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,223.5,0.5,16,415,6640,70,128
REAL-BRIDGE-IMG-0071-ANN-001,REAL-BRIDGE-IMG-0071,data/bridge_image/104_27296a04-b635-4141-822a-615c6bd00fe4_jpg.rf.FSrqd8WU90dxHWXnu5Zv.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1076,798,1086,250,271500,71,129
REAL-BRIDGE-IMG-0072-ANN-001,REAL-BRIDGE-IMG-0072,data/bridge_image/103_11c30a2a-7c67-4e7f-b8bb-eeaee517c475_jpg.rf.Isjv6MKAuTbct2SXghF2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,502,0,96,650,62400,72,130
REAL-BRIDGE-IMG-0072-ANN-002,REAL-BRIDGE-IMG-0072,data/bridge_image/103_11c30a2a-7c67-4e7f-b8bb-eeaee517c475_jpg.rf.Isjv6MKAuTbct2SXghF2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,854,0,1150,120,138000,72,131
REAL-BRIDGE-IMG-0072-ANN-003,REAL-BRIDGE-IMG-0072,data/bridge_image/103_11c30a2a-7c67-4e7f-b8bb-eeaee517c475_jpg.rf.Isjv6MKAuTbct2SXghF2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2134,30,426,52,22152,72,132
REAL-BRIDGE-IMG-0072-ANN-004,REAL-BRIDGE-IMG-0072,data/bridge_image/103_11c30a2a-7c67-4e7f-b8bb-eeaee517c475_jpg.rf.Isjv6MKAuTbct2SXghF2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,408,0,34,92,3128,72,133
REAL-BRIDGE-IMG-0073-ANN-001,REAL-BRIDGE-IMG-0073,data/bridge_image/2345.rf.qo0qiL3a6L6WTUwZhKJQ.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,192.5,193.5,61,221,13481,73,134
REAL-BRIDGE-IMG-0073-ANN-002,REAL-BRIDGE-IMG-0073,data/bridge_image/2345.rf.qo0qiL3a6L6WTUwZhKJQ.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,261,1.5,66,183,12078,73,135
REAL-BRIDGE-IMG-0074-ANN-001,REAL-BRIDGE-IMG-0074,data/bridge_image/3152.rf.rj53NllUoSYzmHzKZu25.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,182.5,1,51,414,21114,74,136
REAL-BRIDGE-IMG-0075-ANN-001,REAL-BRIDGE-IMG-0075,data/bridge_image/Image_-251-_jpg.rf.ja33D5IZfa1E8W7H9X5i.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,237.5,73,427,488,208376,75,137
REAL-BRIDGE-IMG-0076-ANN-001,REAL-BRIDGE-IMG-0076,data/bridge_image/Image_-647-_jpg.rf.OeXIMnoYX7eGBZ7QePeM.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,401.5,200.5,198,1062,210276,76,138
REAL-BRIDGE-IMG-0077-ANN-001,REAL-BRIDGE-IMG-0077,data/bridge_image/104_32c8b733-32b3-44f0-89bb-27b7c2a895ce_jpg.rf.Pk5pHtF5FtjUzguabe8y.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,908,632,864,64,55296,77,139
REAL-BRIDGE-IMG-0078-ANN-001,REAL-BRIDGE-IMG-0078,data/bridge_image/2556.rf.RC0P5uJlvLR17kA5T8Pj.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,245,0,20,416,8320,78,140
REAL-BRIDGE-IMG-0079-ANN-001,REAL-BRIDGE-IMG-0079,data/bridge_image/104_09d84dfd-aee6-4529-946e-529328d739c2_jpg.rf.StgRcwDN5KNIcNjeCQSF.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1778,466,240,800,192000,79,141
REAL-BRIDGE-IMG-0080-ANN-001,REAL-BRIDGE-IMG-0080,data/bridge_image/Image_mine-43-_jpg.rf.w8Hrr1jzZShG776bTTGZ.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,1510,801,1413,1907,2694591,80,142
REAL-BRIDGE-IMG-0081-ANN-001,REAL-BRIDGE-IMG-0081,data/bridge_image/103_19c20833-d474-4274-b090-313ec83bc756_jpg.rf.cQhj2m9kOpYzVwzyjGwx.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,494,902,598,388,232024,81,143
REAL-BRIDGE-IMG-0081-ANN-002,REAL-BRIDGE-IMG-0081,data/bridge_image/103_19c20833-d474-4274-b090-313ec83bc756_jpg.rf.cQhj2m9kOpYzVwzyjGwx.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,10,966,456,400,182400,81,144
REAL-BRIDGE-IMG-0081-ANN-003,REAL-BRIDGE-IMG-0081,data/bridge_image/103_19c20833-d474-4274-b090-313ec83bc756_jpg.rf.cQhj2m9kOpYzVwzyjGwx.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1080,1298,188,142,26696,81,145
REAL-BRIDGE-IMG-0081-ANN-004,REAL-BRIDGE-IMG-0081,data/bridge_image/103_19c20833-d474-4274-b090-313ec83bc756_jpg.rf.cQhj2m9kOpYzVwzyjGwx.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1438,832,340,304,103360,81,146
REAL-BRIDGE-IMG-0081-ANN-005,REAL-BRIDGE-IMG-0081,data/bridge_image/103_19c20833-d474-4274-b090-313ec83bc756_jpg.rf.cQhj2m9kOpYzVwzyjGwx.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1884,770,676,496,335296,81,147
REAL-BRIDGE-IMG-0082-ANN-001,REAL-BRIDGE-IMG-0082,data/bridge_image/2258.rf.2055jpFroKD2vJT9qrSF.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,0,159.5,415,147,61005,82,148
REAL-BRIDGE-IMG-0083-ANN-001,REAL-BRIDGE-IMG-0083,data/bridge_image/Image_-161-_jpg.rf.2yEZLT4ugF8qPcIvtBNe.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,7,135,756,563,425628,83,149
REAL-BRIDGE-IMG-0084-ANN-001,REAL-BRIDGE-IMG-0084,data/bridge_image/104_9cf804d5-6e28-4d50-829a-40e4f987039c_jpg.rf.elZrDBp8905tZbeqbZlX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,52,516,2508,468,1173744,84,150
REAL-BRIDGE-IMG-0085-ANN-001,REAL-BRIDGE-IMG-0085,data/bridge_image/104_9bd8a9ff-fc88-4f33-a09f-52a14afac67c_jpg.rf.hkiVzVf8tkpIaG3srTMH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1020,0,210,948,199080,85,151
REAL-BRIDGE-IMG-0086-ANN-001,REAL-BRIDGE-IMG-0086,data/bridge_image/Image_-536-_jpg.rf.GUjTDvdJR448yrUOPJtm.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,295,2,151,80,12080,86,152
REAL-BRIDGE-IMG-0087-ANN-001,REAL-BRIDGE-IMG-0087,data/bridge_image/104_645f3b11-b4f3-49c5-a52c-e7411378db92_jpg.rf.HwM77X0Y3jLpv7Qi6JvG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,826,436,512,752,385024,87,153
REAL-BRIDGE-IMG-0088-ANN-001,REAL-BRIDGE-IMG-0088,data/bridge_image/Image_-569-_jpg.rf.mvS63kghWMZekxcbnLIA.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,95.5,0,268,445,119260,88,154
REAL-BRIDGE-IMG-0089-ANN-001,REAL-BRIDGE-IMG-0089,data/bridge_image/104_9c36ad0d-5fab-4b3d-8b82-cdbe5aa867f2_jpg.rf.oPMdMMXfZBgcfUfnfjOF.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,18,538,1784,880,1569920,89,155
REAL-BRIDGE-IMG-0090-ANN-001,REAL-BRIDGE-IMG-0090,data/bridge_image/Image_-772-_jpg.rf.aG9EHawTbtdAR5Tke4n3.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,75,18,100,147,14700,90,156
REAL-BRIDGE-IMG-0091-ANN-001,REAL-BRIDGE-IMG-0091,data/bridge_image/704_png.rf.RrAxDgezf2oixNlBYnds.png,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,3,3,1017,1017,1034289,91,157
REAL-BRIDGE-IMG-0092-ANN-001,REAL-BRIDGE-IMG-0092,data/bridge_image/3120.rf.b6Js9Xh0cr8MWLdHqKz4.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,136.5,378,20,36,720,92,158
REAL-BRIDGE-IMG-0092-ANN-002,REAL-BRIDGE-IMG-0092,data/bridge_image/3120.rf.b6Js9Xh0cr8MWLdHqKz4.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,165,2.5,46,357,16422,92,159
REAL-BRIDGE-IMG-0093-ANN-001,REAL-BRIDGE-IMG-0093,data/bridge_image/103_09d685d0-565f-48f8-88a9-b6633824f35e_jpg.rf.p185A94P1gVXjinzFb08.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,802,76,162,612,99144,93,160
REAL-BRIDGE-IMG-0093-ANN-002,REAL-BRIDGE-IMG-0093,data/bridge_image/103_09d685d0-565f-48f8-88a9-b6633824f35e_jpg.rf.p185A94P1gVXjinzFb08.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,148,300,540,162000,93,161
REAL-BRIDGE-IMG-0094-ANN-001,REAL-BRIDGE-IMG-0094,data/bridge_image/103_10ea085d-4335-4983-b3b4-d2eee4a70439_jpg.rf.9nZ0bnh0bUteo5h7fyVu.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,314,226,562,730,410260,94,162
REAL-BRIDGE-IMG-0094-ANN-002,REAL-BRIDGE-IMG-0094,data/bridge_image/103_10ea085d-4335-4983-b3b4-d2eee4a70439_jpg.rf.9nZ0bnh0bUteo5h7fyVu.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1214,434,1162,640,743680,94,163
REAL-BRIDGE-IMG-0095-ANN-001,REAL-BRIDGE-IMG-0095,data/bridge_image/104_6a1fd177-0615-11ec-adeb-a85e4515a1df_jpg.rf.LcFjr0Ij7JxZcxYULnf1.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,680,0,180,1116,200880,95,164
REAL-BRIDGE-IMG-0096-ANN-001,REAL-BRIDGE-IMG-0096,data/bridge_image/103_78a9b49a-0614-11ec-9b24-a85e4515a1df_jpg.rf.K1yiLIqpi81Mbo16SZ0O.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1122,628,608,216,131328,96,165
REAL-BRIDGE-IMG-0096-ANN-002,REAL-BRIDGE-IMG-0096,data/bridge_image/103_78a9b49a-0614-11ec-9b24-a85e4515a1df_jpg.rf.K1yiLIqpi81Mbo16SZ0O.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1084,1224,444,178,79032,96,166
REAL-BRIDGE-IMG-0096-ANN-003,REAL-BRIDGE-IMG-0096,data/bridge_image/103_78a9b49a-0614-11ec-9b24-a85e4515a1df_jpg.rf.K1yiLIqpi81Mbo16SZ0O.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,202,756,840,396,332640,96,167
REAL-BRIDGE-IMG-0097-ANN-001,REAL-BRIDGE-IMG-0097,data/bridge_image/103_22efdaf4-4dd8-42f6-81a1-cad104054c5c_jpg.rf.S733DxqSXLWJZsWDLB6v.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,736,8,218,1416,308688,97,168
REAL-BRIDGE-IMG-0097-ANN-002,REAL-BRIDGE-IMG-0097,data/bridge_image/103_22efdaf4-4dd8-42f6-81a1-cad104054c5c_jpg.rf.S733DxqSXLWJZsWDLB6v.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1554,0,818,1420,1161560,97,169
REAL-BRIDGE-IMG-0097-ANN-003,REAL-BRIDGE-IMG-0097,data/bridge_image/103_22efdaf4-4dd8-42f6-81a1-cad104054c5c_jpg.rf.S733DxqSXLWJZsWDLB6v.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,502,6,38,254,9652,97,170
REAL-BRIDGE-IMG-0097-ANN-004,REAL-BRIDGE-IMG-0097,data/bridge_image/103_22efdaf4-4dd8-42f6-81a1-cad104054c5c_jpg.rf.S733DxqSXLWJZsWDLB6v.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,608,0,106,1440,152640,97,171
REAL-BRIDGE-IMG-0098-ANN-001,REAL-BRIDGE-IMG-0098,data/bridge_image/103_78a6a722-0614-11ec-b896-a85e4515a1df_jpg.rf.7Lr4ilOvZlvFRayaSAsO.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,886,680,438,297840,98,172
REAL-BRIDGE-IMG-0098-ANN-002,REAL-BRIDGE-IMG-0098,data/bridge_image/103_78a6a722-0614-11ec-b896-a85e4515a1df_jpg.rf.7Lr4ilOvZlvFRayaSAsO.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,754,1004,1806,436,787416,98,173
REAL-BRIDGE-IMG-0099-ANN-001,REAL-BRIDGE-IMG-0099,data/bridge_image/104_9a682834-7160-41a5-b75d-487f4e6b2c5b_jpg.rf.HnpcKDhBjrOq49H731Ph.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,704,1022,1456,324,471744,99,174
REAL-BRIDGE-IMG-0100-ANN-001,REAL-BRIDGE-IMG-0100,data/bridge_image/104_08d503f1-0a0b-44af-9311-f63167beb479_jpg.rf.HrZDkEEXjSuJZ2zPs4zN.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,976,836,192,232,44544,100,175
REAL-BRIDGE-IMG-0101-ANN-001,REAL-BRIDGE-IMG-0101,data/bridge_image/Image_-613-_jpg.rf.MB2b5b8Kws4jKIXqTtNa.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,264.5,577.5,493,1107,545751,101,176
REAL-BRIDGE-IMG-0101-ANN-002,REAL-BRIDGE-IMG-0101,data/bridge_image/Image_-613-_jpg.rf.MB2b5b8Kws4jKIXqTtNa.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,584.5,590.5,325,1091,354575,101,177
REAL-BRIDGE-IMG-0101-ANN-003,REAL-BRIDGE-IMG-0101,data/bridge_image/Image_-613-_jpg.rf.MB2b5b8Kws4jKIXqTtNa.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,133.5,254,120,513,61560,101,178
REAL-BRIDGE-IMG-0102-ANN-001,REAL-BRIDGE-IMG-0102,data/bridge_image/Image_-307-_jpg.rf.MHffqi6K5nFir4TblulW.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,256.5,73,356,376,133856,102,179
REAL-BRIDGE-IMG-0103-ANN-001,REAL-BRIDGE-IMG-0103,data/bridge_image/104_475f0c56-97ee-42e6-8055-ccb2ff2e5c1a_jpg.rf.3InwYSjMQiuBt2tYzX3D.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1124,50,646,1376,888896,103,180
REAL-BRIDGE-IMG-0104-ANN-001,REAL-BRIDGE-IMG-0104,data/bridge_image/103_8bde5194-4bd7-40d1-bdb0-56182ff28383_jpg.rf.EsFWHK9J0GSyJQE4phOX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,550,156,290,1282,371780,104,181
REAL-BRIDGE-IMG-0104-ANN-002,REAL-BRIDGE-IMG-0104,data/bridge_image/103_8bde5194-4bd7-40d1-bdb0-56182ff28383_jpg.rf.EsFWHK9J0GSyJQE4phOX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,992,702,206,110,22660,104,182
REAL-BRIDGE-IMG-0104-ANN-003,REAL-BRIDGE-IMG-0104,data/bridge_image/103_8bde5194-4bd7-40d1-bdb0-56182ff28383_jpg.rf.EsFWHK9J0GSyJQE4phOX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1874,710,42,112,4704,104,183
REAL-BRIDGE-IMG-0104-ANN-004,REAL-BRIDGE-IMG-0104,data/bridge_image/103_8bde5194-4bd7-40d1-bdb0-56182ff28383_jpg.rf.EsFWHK9J0GSyJQE4phOX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2294,732,112,114,12768,104,184
REAL-BRIDGE-IMG-0104-ANN-005,REAL-BRIDGE-IMG-0104,data/bridge_image/103_8bde5194-4bd7-40d1-bdb0-56182ff28383_jpg.rf.EsFWHK9J0GSyJQE4phOX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,176,770,134,98,13132,104,185
REAL-BRIDGE-IMG-0104-ANN-006,REAL-BRIDGE-IMG-0104,data/bridge_image/103_8bde5194-4bd7-40d1-bdb0-56182ff28383_jpg.rf.EsFWHK9J0GSyJQE4phOX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,652,148,130,19240,104,186
REAL-BRIDGE-IMG-0104-ANN-007,REAL-BRIDGE-IMG-0104,data/bridge_image/103_8bde5194-4bd7-40d1-bdb0-56182ff28383_jpg.rf.EsFWHK9J0GSyJQE4phOX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2070,780,56,58,3248,104,187
REAL-BRIDGE-IMG-0104-ANN-008,REAL-BRIDGE-IMG-0104,data/bridge_image/103_8bde5194-4bd7-40d1-bdb0-56182ff28383_jpg.rf.EsFWHK9J0GSyJQE4phOX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1836,554,182,32,5824,104,188
REAL-BRIDGE-IMG-0105-ANN-001,REAL-BRIDGE-IMG-0105,data/bridge_image/103_40dbae73-8a58-4919-ade1-f718e1b3a6da_jpg.rf.GxxYfFqnJ5uI3O4UqECk.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1150,0,596,1440,858240,105,189
